ride_id,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
7729,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4653,1,1982,Female,26,11/5/1974
7730,8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4557,2,1979,Male,27,11/6/1974
7731,18 minutes,21,Montgomery St BART Station (Market St at 2nd St),72,Page St at Scott St,4414,2,1967,Male,27,11/7/1974
7732,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2222,3,1985,Female,29,11/8/1974
7733,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4326,3,1977,Male,29,11/9/1974
7734,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4422,3,1989,Male,29,11/10/1974
7735,7 minutes,5,Powell St BART Station (Market St at 5th St),59,S Van Ness Ave at Market St,4344,2,1983,Male,27,11/11/1974
7736,9 minutes,16,Steuart St at Market St,19,Post St at Kearny St,5264,3,1995,Male,29,11/12/1974
7737,15 minutes,16,Steuart St at Market St,126,Esprit Park,4952,3,1979,Male,29,11/13/1974
7738,10 minutes,81,Berry St at 4th St,16,Steuart St at Market St,2319,2,1990,Male,27,11/14/1974
7739,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,5360,1,1983,Male,26,11/15/1974
7740,10 minutes,16,Steuart St at Market St,91,Berry St at King St,4969,3,1995,Female,29,11/16/1974
7741,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,5168,2,1995,Male,27,11/17/1974
7742,6 minutes,5,Powell St BART Station (Market St at 5th St),10,Washington St at Kearny St,5298,3,1971,Male,29,11/18/1974
7743,12 minutes,81,Berry St at 4th St,123,Folsom St at 19th St,5272,2,1983,Male,27,11/19/1974
7744,9 minutes,16,Steuart St at Market St,371,Lombard St at Columbus Ave,4964,2,1992,Male,27,11/20/1974
7745,10 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4948,2,1985,Male,27,11/21/1974
7746,12 minutes,22,Howard St at Beale St,64,5th St at Brannan St,1184,1,1978,Male,26,11/22/1974
7747,7 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5541,1,1992,Male,26,11/23/1974
7748,14 minutes,16,Steuart St at Market St,58,Market St at 10th St,5015,1,1969,Male,26,11/24/1974
7749,5 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,1423,1,1986,Male,26,11/25/1974
7750,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),26,1st St at Folsom St,5065,2,1997,Male,27,11/26/1974
7751,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,4675,1,1986,Male,26,11/27/1974
7752,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,5380,2,1993,Male,27,11/28/1974
7753,13 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5216,2,1966,Male,27,11/29/1974
7754,3 minutes,22,Howard St at Beale St,25,Howard St at 2nd St,5338,3,1985,Male,29,11/30/1974
7755,12 minutes,5,Powell St BART Station (Market St at 5th St),11,Davis St at Jackson St,5465,2,1988,Male,27,12/1/1974
7756,10 minutes,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5224,2,1977,Female,27,12/2/1974
7757,33 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),5125,2,1982,Male,27,12/3/1974
7758,14 minutes,16,Steuart St at Market St,89,Division St at Potrero Ave,5379,2,1989,Male,27,12/4/1974
7759,2 minutes,22,Howard St at Beale St,27,Beale St at Harrison St,572,1,1972,Male,26,12/5/1974
7760,7 minutes,3,Powell St BART Station (Market St at 4th St),343,Bryant St at 2nd St,5530,1,1992,Female,26,12/6/1974
7761,10 minutes,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4738,3,1977,Male,29,12/7/1974
7762,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,5327,1,1993,Male,26,12/8/1974
7763,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),23,The Embarcadero at Steuart St,5367,3,1998,Male,29,12/9/1974
7764,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),23,The Embarcadero at Steuart St,5411,3,2000,Male,29,12/10/1974
7765,11 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4961,2,1978,Male,27,12/11/1974
7766,8 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,5051,1,1979,Female,26,12/12/1974
7767,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5428,3,1992,Male,29,12/13/1974
7768,11 minutes,22,Howard St at Beale St,61,Howard St at 8th St,3374,1,1992,Male,26,12/14/1974
7769,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,5305,1,1986,Male,26,12/15/1974
7770,12 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),3253,1,1969,Female,26,12/16/1974
7771,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5355,3,1998,Male,29,12/17/1974
7772,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5227,3,2000,Male,29,12/18/1974
7773,13 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,5392,2,1988,Male,27,12/19/1974
7774,8 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),4671,1,1978,Male,26,12/20/1974
7775,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4675,3,1984,Male,29,12/21/1974
7776,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),4993,1,1979,Male,26,12/22/1974
7777,6 minutes,81,Berry St at 4th St,90,Townsend St at 7th St,3385,1,1968,Male,26,12/23/1974
7778,9 minutes,81,Berry St at 4th St,25,Howard St at 2nd St,4929,1,1976,Male,26,12/24/1974
7779,6 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),4972,2,1987,Male,27,12/25/1974
7780,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5349,2,1987,Male,27,12/26/1974
7781,8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5271,2,1984,Female,27,12/27/1974
7782,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),27,Beale St at Harrison St,5381,3,1961,Male,29,12/28/1974
7783,12 minutes,5,Powell St BART Station (Market St at 5th St),127,Valencia St at 21st St,5331,2,1965,Male,27,12/29/1974
7784,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5376,2,1959,Other,27,12/30/1974
7785,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5367,2,1968,Male,27,12/31/1974
7786,6 minutes,3,Powell St BART Station (Market St at 4th St),323,Broadway at Kearny,5505,1,1970,Other,26,1/1/1975
7787,11 minutes,5,Powell St BART Station (Market St at 5th St),109,17th St at Valencia St,386,2,1978,Male,27,1/2/1975
7788,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5571,3,1987,Male,29,1/3/1975
7789,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,817,2,1968,Female,27,1/4/1975
7790,13 minutes,16,Steuart St at Market St,41,Golden Gate Ave at Polk St,4810,2,1967,Male,27,1/5/1975
7791,5 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4755,2,1993,Male,27,1/6/1975
7792,3 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,6235,2,1977,Male,27,1/7/1975
7793,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),28,The Embarcadero at Bryant St,4846,2,1987,Male,27,1/8/1975
7794,15 minutes,22,Howard St at Beale St,123,Folsom St at 19th St,5328,2,1980,Male,27,1/9/1975
7795,7 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4617,1,1994,Male,26,1/10/1975
7796,7 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,4933,3,1986,Female,29,1/11/1975
7797,10 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5408,1,1979,Male,26,1/12/1975
7798,11 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,5054,2,1984,Male,27,1/13/1975
7799,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),321,5th St at Folsom,4798,2,1990,Male,27,1/14/1975
7800,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5282,2,1974,Male,27,1/15/1975
7801,6 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4600,3,1995,Male,29,1/16/1975
7802,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4409,3,1977,Female,29,1/17/1975
7803,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5327,3,1990,Male,29,1/18/1975
7804,15 minutes,81,Berry St at 4th St,96,Dolores St at 15th St,4614,2,1983,Male,27,1/19/1975
7805,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5284,1,1988,Male,26,1/20/1975
7806,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),114,Rhode Island St at 17th St,4383,1,1985,Male,26,1/21/1975
7807,3 minutes,5,Powell St BART Station (Market St at 5th St),19,Post St at Kearny St,5475,2,1988,Male,27,1/22/1975
7808,6 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5379,2,1987,Male,27,1/23/1975
7809,6 minutes,22,Howard St at Beale St,15,San Francisco Ferry Building (Harry Bridges Plaza),5360,1,1989,Female,26,1/24/1975
7810,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),1919,2,1980,Female,27,1/25/1975
7811,13 minutes,22,Howard St at Beale St,371,Lombard St at Columbus Ave,5485,2,1983,Female,27,1/26/1975
7812,4 minutes,22,Howard St at Beale St,15,San Francisco Ferry Building (Harry Bridges Plaza),5376,2,1979,Female,27,1/27/1975
7813,9 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,5220,2,1979,Male,27,1/28/1975
7814,5 minutes,16,Steuart St at Market St,3,Powell St BART Station (Market St at 4th St),5125,2,1983,Male,27,1/29/1975
7815,13 minutes,81,Berry St at 4th St,77,11th St at Natoma St,319,3,1988,Male,29,1/30/1975
7816,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5549,2,1988,Male,27,1/31/1975
7817,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5529,1,1988,Female,26,2/1/1975
7818,2 minutes,81,Berry St at 4th St,92,Mission Bay Kids Park,4395,3,1984,Male,29,2/2/1975
7819,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,5054,2,1974,Male,27,2/3/1975
7820,23 minutes,3,Powell St BART Station (Market St at 4th St),377,Fell St at Stanyan St,4821,2,1996,Male,27,2/4/1975
7821,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,5341,2,1992,Male,27,2/5/1975
7822,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4725,2,1981,Female,27,2/6/1975
7823,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),25,Howard St at 2nd St,4644,3,1993,Male,29,2/7/1975
7824,8 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,5537,1,1982,Male,26,2/8/1975
7825,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,4808,2,1990,Male,27,2/9/1975
7826,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),126,Esprit Park,5366,3,1992,Male,29,2/10/1975
7827,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),42,San Francisco City Hall (Polk St at Grove St),4870,3,1975,Male,29,2/11/1975
7828,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4999,3,1988,Male,29,2/12/1975
7829,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5548,2,1976,Female,27,2/13/1975
7830,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5564,2,1967,Male,27,2/14/1975
7831,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),36,Folsom St at 3rd St,5398,3,1971,Male,29,2/15/1975
7832,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5380,1,1992,Male,26,2/16/1975
7833,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),134,Valencia St at 24th St,5526,3,1995,Male,29,2/17/1975
7834,3 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,5290,1,1985,Male,26,2/18/1975
7835,8 minutes,3,Powell St BART Station (Market St at 4th St),76,McCoppin St at Valencia St,4945,2,1971,Male,27,2/19/1975
7836,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,5216,3,1979,Male,29,2/20/1975
7837,15 minutes,16,Steuart St at Market St,76,McCoppin St at Valencia St,4586,3,1986,Male,29,2/21/1975
7838,1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),80,Townsend St at 5th St,5112,2,1978,Male,27,2/22/1975
7839,37 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,4940,2,1998,Male,27,2/23/1975
7840,36 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5411,2,1998,Male,27,2/24/1975
7841,36 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5502,2,1998,Male,27,2/25/1975
7842,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,5497,2,1975,Male,27,2/26/1975
7843,6 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),817,3,1988,Female,29,2/27/1975
7844,4 minutes,81,Berry St at 4th St,321,5th St at Folsom,5381,1,2000,Male,26,2/28/1975
7845,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5417,2,1979,Male,27,3/1/1975
7846,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),121,Mission Playground,5480,1,1993,Male,26,3/2/1975
7847,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,4952,1,1977,Female,26,3/3/1975
7848,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5331,2,1967,Male,27,3/4/1975
7849,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5125,2,1967,Male,27,3/5/1975
7850,5 minutes,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,4933,2,1983,Male,27,3/6/1975
7851,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5559,3,1967,Male,29,3/7/1975
7852,46 minutes,5,Powell St BART Station (Market St at 5th St),99,Folsom St at 15th St,4438,2,1985,Male,27,3/8/1975
7853,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),81,Berry St at 4th St,5051,3,1978,Male,29,3/9/1975
7854,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),28,The Embarcadero at Bryant St,5475,3,1982,Male,29,3/10/1975
7855,5 minutes,3,Powell St BART Station (Market St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),4356,2,1981,Male,27,3/11/1975
7856,9 minutes,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,5006,1,1984,Male,26,3/12/1975
7857,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5383,2,1985,Male,27,3/13/1975
7858,26 minutes,3,Powell St BART Station (Market St at 4th St),377,Fell St at Stanyan St,4561,3,1980,Female,29,3/14/1975
7859,26 minutes,3,Powell St BART Station (Market St at 4th St),377,Fell St at Stanyan St,4988,3,1995,Male,29,3/15/1975
7860,22 minutes,81,Berry St at 4th St,77,11th St at Natoma St,5069,3,1991,Female,29,3/16/1975
7861,15 minutes,5,Powell St BART Station (Market St at 5th St),16,Steuart St at Market St,4586,2,1963,Female,27,3/17/1975
7862,19 minutes,81,Berry St at 4th St,373,Potrero del Sol Park (25th St at Utah St),5534,2,1995,Male,27,3/18/1975
7863,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,5039,3,1989,Male,29,3/19/1975
7864,17 minutes,81,Berry St at 4th St,373,Potrero del Sol Park (25th St at Utah St),4336,3,1989,Female,29,3/20/1975
7865,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5537,3,1967,Male,29,3/21/1975
7866,16 minutes,81,Berry St at 4th St,373,Potrero del Sol Park (25th St at Utah St),4624,3,1996,Female,29,3/22/1975
7867,16 minutes,81,Berry St at 4th St,373,Potrero del Sol Park (25th St at Utah St),5476,2,1987,Male,27,3/23/1975
7868,11 minutes,81,Berry St at 4th St,324,Union Square (Powell St at Post St),4409,2,1968,Male,27,3/24/1975
7869,8 minutes,81,Berry St at 4th St,104,4th St at 16th St,5084,2,1981,Female,27,3/25/1975
7870,1 minutes,22,Howard St at Beale St,17,Embarcadero BART Station (Beale St at Market St),5343,3,1985,Male,29,3/26/1975
7871,11 minutes,16,Steuart St at Market St,42,San Francisco City Hall (Polk St at Grove St),5275,2,1979,Male,27,3/27/1975
7872,2 minutes,81,Berry St at 4th St,91,Berry St at King St,4626,1,1969,Female,26,3/28/1975
7873,45 minutes,5,Powell St BART Station (Market St at 5th St),13,Commercial St at Montgomery St,5029,2,1988,Male,27,3/29/1975
7874,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5234,2,1982,Male,27,3/30/1975
7875,7 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5480,2,1983,Male,27,3/31/1975
7876,10 minutes,81,Berry St at 4th St,130,22nd St Caltrain Station,5257,2,1986,Male,27,4/1/1975
7877,4 minutes,22,Howard St at Beale St,16,Steuart St at Market St,4810,2,1990,Female,27,4/2/1975
7878,4 minutes,22,Howard St at Beale St,16,Steuart St at Market St,4939,1,1995,Male,26,4/3/1975
7879,12 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,5379,3,1993,Male,29,4/4/1975
7880,1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),66,3rd St at Townsend St,5539,2,1978,Male,27,4/5/1975
7881,19 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),5331,2,1989,Female,27,4/6/1975
7882,3 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5467,1,1987,Male,26,4/7/1975
7883,16 minutes,3,Powell St BART Station (Market St at 4th St),134,Valencia St at 24th St,4748,2,1985,Female,27,4/8/1975
7884,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),349,Howard St at Mary St,4647,1,1982,Male,26,4/9/1975
7885,13 minutes,3,Powell St BART Station (Market St at 4th St),123,Folsom St at 19th St,4953,3,1980,Female,29,4/10/1975
